DataSeries,period_raw,value,date,is_missing,is_zero,lag_1,pct_change,is_outlier_iqr,lower_bound,upper_bound
Professional Services,2026Mar,1253,2026-03-01,False,False,919.0,0.36343852013057676,False,-549.25,1668.75
Real Estate,1990Jan,66,1990-01-01,False,False,,,False,3.0,131.0
Real Estate,1990Feb,69,1990-02-01,False,False,66.0,0.045454545454545414,False,3.0,131.0
Real Estate,1990Mar,76,1990-03-01,False,False,69.0,0.10144927536231885,False,3.0,131.0
Real Estate,1990Apr,62,1990-04-01,False,False,76.0,-0.1842105263157895,False,3.0,131.0
Real Estate,1990May,86,1990-05-01,False,False,62.0,0.3870967741935485,False,3.0,131.0
Real Estate,1990Jun,78,1990-06-01,False,False,86.0,-0.09302325581395354,False,3.0,131.0
Real Estate,1990Jul,60,1990-07-01,False,False,78.0,-0.23076923076923073,False,3.0,131.0
Real Estate,1990Aug,84,1990-08-01,False,False,60.0,0.3999999999999999,False,3.0,131.0
Real Estate,1990Sep,57,1990-09-01,False,False,84.0,-0.3214285714285714,False,3.0,131.0
Real Estate,1990Oct,55,1990-10-01,False,False,57.0,-0.03508771929824561,False,3.0,131.0
Real Estate,1990Nov,71,1990-11-01,False,False,55.0,0.290909090909091,False,3.0,131.0
Real Estate,1990Dec,59,1990-12-01,False,False,71.0,-0.16901408450704225,False,3.0,131.0
Real Estate,1991Jan,69,1991-01-01,False,False,59.0,0.1694915254237288,False,3.0,131.0
Real Estate,1991Feb,57,1991-02-01,False,False,69.0,-0.17391304347826086,False,3.0,131.0
Real Estate,1991Mar,83,1991-03-01,False,False,57.0,0.45614035087719307,False,3.0,131.0
Real Estate,1991Apr,90,1991-04-01,False,False,83.0,0.0843373493975903,False,3.0,131.0
Real Estate,1991May,93,1991-05-01,False,False,90.0,0.03333333333333344,False,3.0,131.0
Real Estate,1991Jun,90,1991-06-01,False,False,93.0,-0.032258064516129004,False,3.0,131.0
Real Estate,1991Jul,83,1991-07-01,False,False,90.0,-0.07777777777777772,False,3.0,131.0
Real Estate,1991Aug,97,1991-08-01,False,False,83.0,0.16867469879518082,False,3.0,131.0
Real Estate,1991Sep,86,1991-09-01,False,False,97.0,-0.11340206185567014,False,3.0,131.0
Real Estate,1991Oct,83,1991-10-01,False,False,86.0,-0.03488372093023251,False,3.0,131.0
Real Estate,1991Nov,70,1991-11-01,False,False,83.0,-0.15662650602409633,False,3.0,131.0
Real Estate,1991Dec,56,1991-12-01,False,False,70.0,-0.19999999999999996,False,3.0,131.0
Real Estate,1992Jan,61,1992-01-01,False,False,56.0,0.08928571428571419,False,3.0,131.0
Real Estate,1992Feb,68,1992-02-01,False,False,61.0,0.11475409836065564,False,3.0,131.0
Real Estate,1992Mar,99,1992-03-01,False,False,68.0,0.4558823529411764,False,3.0,131.0
Real Estate,1992Apr,83,1992-04-01,False,False,99.0,-0.16161616161616166,False,3.0,131.0
Real Estate,1992May,88,1992-05-01,False,False,83.0,0.06024096385542177,False,3.0,131.0
Real Estate,1992Jun,75,1992-06-01,False,False,88.0,-0.1477272727272727,False,3.0,131.0
Real Estate,1992Jul,104,1992-07-01,False,False,75.0,0.3866666666666667,False,3.0,131.0
Real Estate,1992Aug,84,1992-08-01,False,False,104.0,-0.1923076923076923,False,3.0,131.0
Real Estate,1992Sep,82,1992-09-01,False,False,84.0,-0.023809523809523836,False,3.0,131.0
Real Estate,1992Oct,93,1992-10-01,False,False,82.0,0.13414634146341453,False,3.0,131.0
Real Estate,1992Nov,69,1992-11-01,False,False,93.0,-0.25806451612903225,False,3.0,131.0
Real Estate,1992Dec,87,1992-12-01,False,False,69.0,0.26086956521739135,False,3.0,131.0
Real Estate,1993Jan,80,1993-01-01,False,False,87.0,-0.08045977011494254,False,3.0,131.0
Real Estate,1993Feb,88,1993-02-01,False,False,80.0,0.10000000000000009,False,3.0,131.0
Real Estate,1993Mar,106,1993-03-01,False,False,88.0,0.20454545454545459,False,3.0,131.0
Real Estate,1993Apr,131,1993-04-01,False,False,106.0,0.23584905660377364,False,3.0,131.0
Real Estate,1993May,128,1993-05-01,False,False,131.0,-0.022900763358778664,False,3.0,131.0
Real Estate,1993Jun,108,1993-06-01,False,False,128.0,-0.15625,False,3.0,131.0
Real Estate,1993Jul,113,1993-07-01,False,False,108.0,0.04629629629629628,False,3.0,131.0
Real Estate,1993Aug,104,1993-08-01,False,False,113.0,-0.07964601769911506,False,3.0,131.0
Real Estate,1993Sep,108,1993-09-01,False,False,104.0,0.03846153846153855,False,3.0,131.0
Real Estate,1993Oct,109,1993-10-01,False,False,108.0,0.0092592592592593,False,3.0,131.0
Real Estate,1993Nov,87,1993-11-01,False,False,109.0,-0.2018348623853211,False,3.0,131.0
Real Estate,1993Dec,63,1993-12-01,False,False,87.0,-0.27586206896551724,False,3.0,131.0
Real Estate,1994Jan,109,1994-01-01,False,False,63.0,0.7301587301587302,False,3.0,131.0
Real Estate,1994Feb,82,1994-02-01,False,False,109.0,-0.24770642201834858,False,3.0,131.0
Real Estate,1994Mar,139,1994-03-01,False,False,82.0,0.6951219512195121,True,3.0,131.0
Real Estate,1994Apr,125,1994-04-01,False,False,139.0,-0.1007194244604317,False,3.0,131.0
Real Estate,1994May,107,1994-05-01,False,False,125.0,-0.14400000000000002,False,3.0,131.0
Real Estate,1994Jun,103,1994-06-01,False,False,107.0,-0.03738317757009346,False,3.0,131.0
Real Estate,1994Jul,120,1994-07-01,False,False,103.0,0.16504854368932032,False,3.0,131.0
Real Estate,1994Aug,102,1994-08-01,False,False,120.0,-0.15000000000000002,False,3.0,131.0
Real Estate,1994Sep,116,1994-09-01,False,False,102.0,0.13725490196078427,False,3.0,131.0
Real Estate,1994Oct,116,1994-10-01,False,False,116.0,0.0,False,3.0,131.0
Real Estate,1994Nov,117,1994-11-01,False,False,116.0,0.008620689655172376,False,3.0,131.0
Real Estate,1994Dec,107,1994-12-01,False,False,117.0,-0.0854700854700855,False,3.0,131.0
Real Estate,1995Jan,102,1995-01-01,False,False,107.0,-0.04672897196261683,False,3.0,131.0
Real Estate,1995Feb,82,1995-02-01,False,False,102.0,-0.196078431372549,False,3.0,131.0
Real Estate,1995Mar,115,1995-03-01,False,False,82.0,0.4024390243902438,False,3.0,131.0
Real Estate,1995Apr,120,1995-04-01,False,False,115.0,0.04347826086956519,False,3.0,131.0
Real Estate,1995May,94,1995-05-01,False,False,120.0,-0.21666666666666667,False,3.0,131.0
Real Estate,1995Jun,86,1995-06-01,False,False,94.0,-0.08510638297872342,False,3.0,131.0
Real Estate,1995Jul,113,1995-07-01,False,False,86.0,0.3139534883720929,False,3.0,131.0
Real Estate,1995Aug,101,1995-08-01,False,False,113.0,-0.10619469026548678,False,3.0,131.0
Real Estate,1995Sep,112,1995-09-01,False,False,101.0,0.10891089108910901,False,3.0,131.0
Real Estate,1995Oct,82,1995-10-01,False,False,112.0,-0.2678571428571429,False,3.0,131.0
Real Estate,1995Nov,95,1995-11-01,False,False,82.0,0.15853658536585358,False,3.0,131.0
Real Estate,1995Dec,75,1995-12-01,False,False,95.0,-0.21052631578947367,False,3.0,131.0
Real Estate,1996Jan,115,1996-01-01,False,False,75.0,0.5333333333333334,False,3.0,131.0
Real Estate,1996Feb,73,1996-02-01,False,False,115.0,-0.3652173913043478,False,3.0,131.0
Real Estate,1996Mar,110,1996-03-01,False,False,73.0,0.5068493150684932,False,3.0,131.0
Real Estate,1996Apr,114,1996-04-01,False,False,110.0,0.036363636363636376,False,3.0,131.0
Real Estate,1996May,103,1996-05-01,False,False,114.0,-0.0964912280701754,False,3.0,131.0
Real Estate,1996Jun,89,1996-06-01,False,False,103.0,-0.13592233009708743,False,3.0,131.0
Real Estate,1996Jul,96,1996-07-01,False,False,89.0,0.0786516853932584,False,3.0,131.0
Real Estate,1996Aug,91,1996-08-01,False,False,96.0,-0.05208333333333337,False,3.0,131.0
Real Estate,1996Sep,82,1996-09-01,False,False,91.0,-0.09890109890109888,False,3.0,131.0
Real Estate,1996Oct,113,1996-10-01,False,False,82.0,0.37804878048780477,False,3.0,131.0
Real Estate,1996Nov,79,1996-11-01,False,False,113.0,-0.3008849557522124,False,3.0,131.0
Real Estate,1996Dec,72,1996-12-01,False,False,79.0,-0.08860759493670889,False,3.0,131.0
Real Estate,1997Jan,91,1997-01-01,False,False,72.0,0.26388888888888884,False,3.0,131.0
Real Estate,1997Feb,54,1997-02-01,False,False,91.0,-0.4065934065934066,False,3.0,131.0
Real Estate,1997Mar,110,1997-03-01,False,False,54.0,1.0370370370370372,False,3.0,131.0
Real Estate,1997Apr,99,1997-04-01,False,False,110.0,-0.09999999999999998,False,3.0,131.0
Real Estate,1997May,86,1997-05-01,False,False,99.0,-0.13131313131313127,False,3.0,131.0
Real Estate,1997Jun,73,1997-06-01,False,False,86.0,-0.15116279069767447,False,3.0,131.0
Real Estate,1997Jul,65,1997-07-01,False,False,73.0,-0.1095890410958904,False,3.0,131.0
Real Estate,1997Aug,60,1997-08-01,False,False,65.0,-0.07692307692307687,False,3.0,131.0
Real Estate,1997Sep,62,1997-09-01,False,False,60.0,0.03333333333333344,False,3.0,131.0
Real Estate,1997Oct,61,1997-10-01,False,False,62.0,-0.016129032258064502,False,3.0,131.0
Real Estate,1997Nov,61,1997-11-01,False,False,61.0,0.0,False,3.0,131.0
Real Estate,1997Dec,69,1997-12-01,False,False,61.0,0.13114754098360648,False,3.0,131.0
Real Estate,1998Jan,33,1998-01-01,False,False,69.0,-0.5217391304347826,False,3.0,131.0
Real Estate,1998Feb,35,1998-02-01,False,False,33.0,0.06060606060606055,False,3.0,131.0
Real Estate,1998Mar,59,1998-03-01,False,False,35.0,0.6857142857142857,False,3.0,131.0
Real Estate,1998Apr,60,1998-04-01,False,False,59.0,0.016949152542372836,False,3.0,131.0
Real Estate,1998May,49,1998-05-01,False,False,60.0,-0.18333333333333335,False,3.0,131.0
Real Estate,1998Jun,50,1998-06-01,False,False,49.0,0.020408163265306145,False,3.0,131.0
Real Estate,1998Jul,57,1998-07-01,False,False,50.0,0.1399999999999999,False,3.0,131.0
Real Estate,1998Aug,41,1998-08-01,False,False,57.0,-0.2807017543859649,False,3.0,131.0
Real Estate,1998Sep,51,1998-09-01,False,False,41.0,0.24390243902439024,False,3.0,131.0
Real Estate,1998Oct,46,1998-10-01,False,False,51.0,-0.0980392156862745,False,3.0,131.0
Real Estate,1998Nov,54,1998-11-01,False,False,46.0,0.17391304347826098,False,3.0,131.0
Real Estate,1998Dec,67,1998-12-01,False,False,54.0,0.2407407407407407,False,3.0,131.0
Real Estate,1999Jan,38,1999-01-01,False,False,67.0,-0.4328358208955224,False,3.0,131.0
Real Estate,1999Feb,38,1999-02-01,False,False,38.0,0.0,False,3.0,131.0
Real Estate,1999Mar,51,1999-03-01,False,False,38.0,0.3421052631578947,False,3.0,131.0
Real Estate,1999Apr,75,1999-04-01,False,False,51.0,0.47058823529411775,False,3.0,131.0
Real Estate,1999May,67,1999-05-01,False,False,75.0,-0.10666666666666669,False,3.0,131.0
Real Estate,1999Jun,77,1999-06-01,False,False,67.0,0.14925373134328357,False,3.0,131.0
Real Estate,1999Jul,61,1999-07-01,False,False,77.0,-0.20779220779220775,False,3.0,131.0
Real Estate,1999Aug,62,1999-08-01,False,False,61.0,0.016393442622950838,False,3.0,131.0
Real Estate,1999Sep,49,1999-09-01,False,False,62.0,-0.20967741935483875,False,3.0,131.0
Real Estate,1999Oct,56,1999-10-01,False,False,49.0,0.1428571428571428,False,3.0,131.0
Real Estate,1999Nov,48,1999-11-01,False,False,56.0,-0.1428571428571429,False,3.0,131.0
Real Estate,1999Dec,53,1999-12-01,False,False,48.0,0.10416666666666674,False,3.0,131.0
Real Estate,2000Jan,71,2000-01-01,False,False,53.0,0.3396226415094339,False,3.0,131.0
Real Estate,2000Feb,58,2000-02-01,False,False,71.0,-0.18309859154929575,False,3.0,131.0
Real Estate,2000Mar,55,2000-03-01,False,False,58.0,-0.051724137931034475,False,3.0,131.0
Real Estate,2000Apr,40,2000-04-01,False,False,55.0,-0.2727272727272727,False,3.0,131.0
Real Estate,2000May,54,2000-05-01,False,False,40.0,0.3500000000000001,False,3.0,131.0
Real Estate,2000Jun,50,2000-06-01,False,False,54.0,-0.07407407407407407,False,3.0,131.0
Real Estate,2000Jul,50,2000-07-01,False,False,50.0,0.0,False,3.0,131.0
Real Estate,2000Aug,53,2000-08-01,False,False,50.0,0.06000000000000005,False,3.0,131.0
Real Estate,2000Sep,45,2000-09-01,False,False,53.0,-0.15094339622641506,False,3.0,131.0
Real Estate,2000Oct,42,2000-10-01,False,False,45.0,-0.06666666666666665,False,3.0,131.0
Real Estate,2000Nov,30,2000-11-01,False,False,42.0,-0.2857142857142857,False,3.0,131.0
Real Estate,2000Dec,23,2000-12-01,False,False,30.0,-0.23333333333333328,False,3.0,131.0
Real Estate,2001Jan,21,2001-01-01,False,False,23.0,-0.08695652173913049,False,3.0,131.0
Real Estate,2001Feb,33,2001-02-01,False,False,21.0,0.5714285714285714,False,3.0,131.0
Real Estate,2001Mar,45,2001-03-01,False,False,33.0,0.36363636363636354,False,3.0,131.0
Real Estate,2001Apr,30,2001-04-01,False,False,45.0,-0.33333333333333337,False,3.0,131.0
Real Estate,2001May,32,2001-05-01,False,False,30.0,0.06666666666666665,False,3.0,131.0
Real Estate,2001Jun,37,2001-06-01,False,False,32.0,0.15625,False,3.0,131.0
Real Estate,2001Jul,39,2001-07-01,False,False,37.0,0.054054054054053946,False,3.0,131.0
Real Estate,2001Aug,50,2001-08-01,False,False,39.0,0.28205128205128216,False,3.0,131.0
Real Estate,2001Sep,28,2001-09-01,False,False,50.0,-0.43999999999999995,False,3.0,131.0
Real Estate,2001Oct,35,2001-10-01,False,False,28.0,0.25,False,3.0,131.0
Real Estate,2001Nov,53,2001-11-01,False,False,35.0,0.5142857142857142,False,3.0,131.0
Real Estate,2001Dec,20,2001-12-01,False,False,53.0,-0.6226415094339622,False,3.0,131.0
Real Estate,2002Jan,27,2002-01-01,False,False,20.0,0.3500000000000001,False,3.0,131.0
Real Estate,2002Feb,26,2002-02-01,False,False,27.0,-0.03703703703703709,False,3.0,131.0
Real Estate,2002Mar,38,2002-03-01,False,False,26.0,0.46153846153846145,False,3.0,131.0
Real Estate,2002Apr,37,2002-04-01,False,False,38.0,-0.02631578947368418,False,3.0,131.0
Real Estate,2002May,46,2002-05-01,False,False,37.0,0.2432432432432432,False,3.0,131.0
Real Estate,2002Jun,33,2002-06-01,False,False,46.0,-0.28260869565217395,False,3.0,131.0
Real Estate,2002Jul,29,2002-07-01,False,False,33.0,-0.12121212121212122,False,3.0,131.0
Real Estate,2002Aug,34,2002-08-01,False,False,29.0,0.17241379310344818,False,3.0,131.0
Real Estate,2002Sep,37,2002-09-01,False,False,34.0,0.08823529411764697,False,3.0,131.0
Real Estate,2002Oct,29,2002-10-01,False,False,37.0,-0.21621621621621623,False,3.0,131.0
Real Estate,2002Nov,26,2002-11-01,False,False,29.0,-0.10344827586206895,False,3.0,131.0
Real Estate,2002Dec,34,2002-12-01,False,False,26.0,0.3076923076923077,False,3.0,131.0
Real Estate,2003Jan,34,2003-01-01,False,False,34.0,0.0,False,3.0,131.0
Real Estate,2003Feb,32,2003-02-01,False,False,34.0,-0.05882352941176472,False,3.0,131.0
Real Estate,2003Mar,41,2003-03-01,False,False,32.0,0.28125,False,3.0,131.0
Real Estate,2003Apr,46,2003-04-01,False,False,41.0,0.12195121951219523,False,3.0,131.0
Real Estate,2003May,33,2003-05-01,False,False,46.0,-0.28260869565217395,False,3.0,131.0
Real Estate,2003Jun,53,2003-06-01,False,False,33.0,0.606060606060606,False,3.0,131.0
Real Estate,2003Jul,40,2003-07-01,False,False,53.0,-0.24528301886792447,False,3.0,131.0
Real Estate,2003Aug,50,2003-08-01,False,False,40.0,0.25,False,3.0,131.0
Real Estate,2003Sep,46,2003-09-01,False,False,50.0,-0.07999999999999996,False,3.0,131.0
Real Estate,2003Oct,45,2003-10-01,False,False,46.0,-0.021739130434782594,False,3.0,131.0
Real Estate,2003Nov,40,2003-11-01,False,False,45.0,-0.11111111111111116,False,3.0,131.0
Real Estate,2003Dec,49,2003-12-01,False,False,40.0,0.2250000000000001,False,3.0,131.0
Real Estate,2004Jan,50,2004-01-01,False,False,49.0,0.020408163265306145,False,3.0,131.0
Real Estate,2004Feb,42,2004-02-01,False,False,50.0,-0.16000000000000003,False,3.0,131.0
Real Estate,2004Mar,58,2004-03-01,False,False,42.0,0.38095238095238093,False,3.0,131.0
Real Estate,2004Apr,59,2004-04-01,False,False,58.0,0.01724137931034475,False,3.0,131.0
Real Estate,2004May,48,2004-05-01,False,False,59.0,-0.18644067796610164,False,3.0,131.0
Real Estate,2004Jun,62,2004-06-01,False,False,48.0,0.29166666666666674,False,3.0,131.0
Real Estate,2004Jul,50,2004-07-01,False,False,62.0,-0.19354838709677424,False,3.0,131.0
Real Estate,2004Aug,44,2004-08-01,False,False,50.0,-0.12,False,3.0,131.0
Real Estate,2004Sep,66,2004-09-01,False,False,44.0,0.5,False,3.0,131.0
Real Estate,2004Oct,48,2004-10-01,False,False,66.0,-0.2727272727272727,False,3.0,131.0
Real Estate,2004Nov,51,2004-11-01,False,False,48.0,0.0625,False,3.0,131.0
Real Estate,2004Dec,51,2004-12-01,False,False,51.0,0.0,False,3.0,131.0
Real Estate,2005Jan,54,2005-01-01,False,False,51.0,0.05882352941176472,False,3.0,131.0
Real Estate,2005Feb,36,2005-02-01,False,False,54.0,-0.33333333333333337,False,3.0,131.0
Real Estate,2005Mar,66,2005-03-01,False,False,36.0,0.8333333333333333,False,3.0,131.0
Real Estate,2005Apr,65,2005-04-01,False,False,66.0,-0.015151515151515138,False,3.0,131.0
Real Estate,2005May,55,2005-05-01,False,False,65.0,-0.15384615384615385,False,3.0,131.0
Real Estate,2005Jun,35,2005-06-01,False,False,55.0,-0.36363636363636365,False,3.0,131.0
Real Estate,2005Jul,59,2005-07-01,False,False,35.0,0.6857142857142857,False,3.0,131.0
Real Estate,2005Aug,48,2005-08-01,False,False,59.0,-0.18644067796610164,False,3.0,131.0
Real Estate,2005Sep,52,2005-09-01,False,False,48.0,0.08333333333333326,False,3.0,131.0
Real Estate,2005Oct,54,2005-10-01,False,False,52.0,0.03846153846153855,False,3.0,131.0
Real Estate,2005Nov,43,2005-11-01,False,False,54.0,-0.20370370370370372,False,3.0,131.0
Real Estate,2005Dec,44,2005-12-01,False,False,43.0,0.023255813953488413,False,3.0,131.0
Real Estate,2006Jan,32,2006-01-01,False,False,44.0,-0.2727272727272727,False,3.0,131.0
Real Estate,2006Feb,46,2006-02-01,False,False,32.0,0.4375,False,3.0,131.0
Real Estate,2006Mar,74,2006-03-01,False,False,46.0,0.6086956521739131,False,3.0,131.0
Real Estate,2006Apr,51,2006-04-01,False,False,74.0,-0.31081081081081086,False,3.0,131.0
Real Estate,2006May,61,2006-05-01,False,False,51.0,0.196078431372549,False,3.0,131.0
Real Estate,2006Jun,58,2006-06-01,False,False,61.0,-0.049180327868852514,False,3.0,131.0
Real Estate,2006Jul,61,2006-07-01,False,False,58.0,0.051724137931034475,False,3.0,131.0
Real Estate,2006Aug,69,2006-08-01,False,False,61.0,0.13114754098360648,False,3.0,131.0
Real Estate,2006Sep,81,2006-09-01,False,False,69.0,0.17391304347826098,False,3.0,131.0
Real Estate,2006Oct,68,2006-10-01,False,False,81.0,-0.16049382716049387,False,3.0,131.0
Real Estate,2006Nov,72,2006-11-01,False,False,68.0,0.05882352941176472,False,3.0,131.0
Real Estate,2006Dec,55,2006-12-01,False,False,72.0,-0.23611111111111116,False,3.0,131.0
Real Estate,2007Jan,80,2007-01-01,False,False,55.0,0.4545454545454546,False,3.0,131.0
Real Estate,2007Feb,57,2007-02-01,False,False,80.0,-0.2875,False,3.0,131.0
Real Estate,2007Mar,85,2007-03-01,False,False,57.0,0.49122807017543857,False,3.0,131.0
Real Estate,2007Apr,87,2007-04-01,False,False,85.0,0.0235294117647058,False,3.0,131.0
Real Estate,2007May,107,2007-05-01,False,False,87.0,0.2298850574712643,False,3.0,131.0
Real Estate,2007Jun,96,2007-06-01,False,False,107.0,-0.10280373831775702,False,3.0,131.0
Real Estate,2007Jul,138,2007-07-01,False,False,96.0,0.4375,True,3.0,131.0
Real Estate,2007Aug,102,2007-08-01,False,False,138.0,-0.26086956521739135,False,3.0,131.0
Real Estate,2007Sep,84,2007-09-01,False,False,102.0,-0.17647058823529416,False,3.0,131.0
Real Estate,2007Oct,110,2007-10-01,False,False,84.0,0.30952380952380953,False,3.0,131.0
Real Estate,2007Nov,71,2007-11-01,False,False,110.0,-0.3545454545454545,False,3.0,131.0
Real Estate,2007Dec,61,2007-12-01,False,False,71.0,-0.14084507042253525,False,3.0,131.0
Real Estate,2008Jan,83,2008-01-01,False,False,61.0,0.360655737704918,False,3.0,131.0
Real Estate,2008Feb,69,2008-02-01,False,False,83.0,-0.1686746987951807,False,3.0,131.0
Real Estate,2008Mar,58,2008-03-01,False,False,69.0,-0.1594202898550725,False,3.0,131.0
Real Estate,2008Apr,72,2008-04-01,False,False,58.0,0.24137931034482762,False,3.0,131.0
Real Estate,2008May,59,2008-05-01,False,False,72.0,-0.18055555555555558,False,3.0,131.0
Real Estate,2008Jun,52,2008-06-01,False,False,59.0,-0.11864406779661019,False,3.0,131.0
Real Estate,2008Jul,72,2008-07-01,False,False,52.0,0.3846153846153846,False,3.0,131.0
Real Estate,2008Aug,62,2008-08-01,False,False,72.0,-0.13888888888888884,False,3.0,131.0
Real Estate,2008Sep,70,2008-09-01,False,False,62.0,0.12903225806451624,False,3.0,131.0
Real Estate,2008Oct,46,2008-10-01,False,False,70.0,-0.34285714285714286,False,3.0,131.0
Real Estate,2008Nov,43,2008-11-01,False,False,46.0,-0.06521739130434778,False,3.0,131.0
Real Estate,2008Dec,42,2008-12-01,False,False,43.0,-0.023255813953488413,False,3.0,131.0
Real Estate,2009Jan,54,2009-01-01,False,False,42.0,0.2857142857142858,False,3.0,131.0
Real Estate,2009Feb,56,2009-02-01,False,False,54.0,0.03703703703703698,False,3.0,131.0
Real Estate,2009Mar,67,2009-03-01,False,False,56.0,0.1964285714285714,False,3.0,131.0
Real Estate,2009Apr,78,2009-04-01,False,False,67.0,0.16417910447761197,False,3.0,131.0
Real Estate,2009May,59,2009-05-01,False,False,78.0,-0.2435897435897436,False,3.0,131.0
Real Estate,2009Jun,70,2009-06-01,False,False,59.0,0.18644067796610164,False,3.0,131.0
Real Estate,2009Jul,82,2009-07-01,False,False,70.0,0.17142857142857149,False,3.0,131.0
Real Estate,2009Aug,66,2009-08-01,False,False,82.0,-0.19512195121951215,False,3.0,131.0
Real Estate,2009Sep,94,2009-09-01,False,False,66.0,0.4242424242424243,False,3.0,131.0
Real Estate,2009Oct,85,2009-10-01,False,False,94.0,-0.0957446808510638,False,3.0,131.0
Real Estate,2009Nov,82,2009-11-01,False,False,85.0,-0.03529411764705881,False,3.0,131.0
Real Estate,2009Dec,74,2009-12-01,False,False,82.0,-0.09756097560975607,False,3.0,131.0
Real Estate,2010Jan,66,2010-01-01,False,False,74.0,-0.10810810810810811,False,3.0,131.0
Real Estate,2010Feb,61,2010-02-01,False,False,66.0,-0.0757575757575758,False,3.0,131.0
Real Estate,2010Mar,72,2010-03-01,False,False,61.0,0.180327868852459,False,3.0,131.0
Real Estate,2010Apr,92,2010-04-01,False,False,72.0,0.2777777777777777,False,3.0,131.0
Real Estate,2010May,83,2010-05-01,False,False,92.0,-0.09782608695652173,False,3.0,131.0
Real Estate,2010Jun,77,2010-06-01,False,False,83.0,-0.07228915662650603,False,3.0,131.0
Real Estate,2010Jul,101,2010-07-01,False,False,77.0,0.3116883116883118,False,3.0,131.0
Real Estate,2010Aug,117,2010-08-01,False,False,101.0,0.15841584158415833,False,3.0,131.0
Real Estate,2010Sep,98,2010-09-01,False,False,117.0,-0.16239316239316237,False,3.0,131.0
Real Estate,2010Oct,88,2010-10-01,False,False,98.0,-0.10204081632653061,False,3.0,131.0
Real Estate,2010Nov,93,2010-11-01,False,False,88.0,0.05681818181818188,False,3.0,131.0
Real Estate,2010Dec,89,2010-12-01,False,False,93.0,-0.043010752688172005,False,3.0,131.0
Real Estate,2011Jan,99,2011-01-01,False,False,89.0,0.1123595505617978,False,3.0,131.0
Real Estate,2011Feb,82,2011-02-01,False,False,99.0,-0.1717171717171717,False,3.0,131.0
Real Estate,2011Mar,83,2011-03-01,False,False,82.0,0.012195121951219523,False,3.0,131.0
Real Estate,2011Apr,103,2011-04-01,False,False,83.0,0.24096385542168686,False,3.0,131.0
Real Estate,2011May,90,2011-05-01,False,False,103.0,-0.12621359223300976,False,3.0,131.0
Real Estate,2011Jun,110,2011-06-01,False,False,90.0,0.22222222222222232,False,3.0,131.0
Real Estate,2011Jul,96,2011-07-01,False,False,110.0,-0.12727272727272732,False,3.0,131.0
Real Estate,2011Aug,76,2011-08-01,False,False,96.0,-0.20833333333333337,False,3.0,131.0
Real Estate,2011Sep,69,2011-09-01,False,False,76.0,-0.09210526315789469,False,3.0,131.0
Real Estate,2011Oct,106,2011-10-01,False,False,69.0,0.536231884057971,False,3.0,131.0
Real Estate,2011Nov,83,2011-11-01,False,False,106.0,-0.21698113207547165,False,3.0,131.0
Real Estate,2011Dec,53,2011-12-01,False,False,83.0,-0.3614457831325302,False,3.0,131.0
Real Estate,2012Jan,44,2012-01-01,False,False,53.0,-0.16981132075471694,False,3.0,131.0
Real Estate,2012Feb,77,2012-02-01,False,False,44.0,0.75,False,3.0,131.0
Real Estate,2012Mar,101,2012-03-01,False,False,77.0,0.3116883116883118,False,3.0,131.0
Real Estate,2012Apr,84,2012-04-01,False,False,101.0,-0.16831683168316836,False,3.0,131.0
Real Estate,2012May,90,2012-05-01,False,False,84.0,0.0714285714285714,False,3.0,131.0
Real Estate,2012Jun,90,2012-06-01,False,False,90.0,0.0,False,3.0,131.0
Real Estate,2012Jul,83,2012-07-01,False,False,90.0,-0.07777777777777772,False,3.0,131.0
Real Estate,2012Aug,82,2012-08-01,False,False,83.0,-0.012048192771084376,False,3.0,131.0
Real Estate,2012Sep,86,2012-09-01,False,False,82.0,0.04878048780487809,False,3.0,131.0
Real Estate,2012Oct,105,2012-10-01,False,False,86.0,0.22093023255813948,False,3.0,131.0
Real Estate,2012Nov,102,2012-11-01,False,False,105.0,-0.02857142857142858,False,3.0,131.0
Real Estate,2012Dec,75,2012-12-01,False,False,102.0,-0.2647058823529411,False,3.0,131.0
Real Estate,2013Jan,108,2013-01-01,False,False,75.0,0.43999999999999995,False,3.0,131.0
Real Estate,2013Feb,78,2013-02-01,False,False,108.0,-0.2777777777777778,False,3.0,131.0
Real Estate,2013Mar,102,2013-03-01,False,False,78.0,0.3076923076923077,False,3.0,131.0
Real Estate,2013Apr,87,2013-04-01,False,False,102.0,-0.1470588235294118,False,3.0,131.0
Real Estate,2013May,91,2013-05-01,False,False,87.0,0.04597701149425282,False,3.0,131.0
Real Estate,2013Jun,84,2013-06-01,False,False,91.0,-0.07692307692307687,False,3.0,131.0
Real Estate,2013Jul,79,2013-07-01,False,False,84.0,-0.059523809523809534,False,3.0,131.0
Real Estate,2013Aug,73,2013-08-01,False,False,79.0,-0.07594936708860756,False,3.0,131.0
Real Estate,2013Sep,47,2013-09-01,False,False,73.0,-0.3561643835616438,False,3.0,131.0
Real Estate,2013Oct,82,2013-10-01,False,False,47.0,0.7446808510638299,False,3.0,131.0
Real Estate,2013Nov,47,2013-11-01,False,False,82.0,-0.426829268292683,False,3.0,131.0
Real Estate,2013Dec,56,2013-12-01,False,False,47.0,0.1914893617021276,False,3.0,131.0
Real Estate,2014Jan,53,2014-01-01,False,False,56.0,-0.0535714285714286,False,3.0,131.0
